GPS_week,GPS_tow,Latitude(deg),Longitude(deg),Altitude(m)
2166,138434.000,22.29883042,114.17794386,4.770
2166,138435.000,22.29881806,114.17793480,4.770
2166,138436.000,22.29882625,114.17794422,4.770
2166,138437.000,22.29882655,114.17794295,4.770
2166,138438.000,22.29882932,114.17794826,4.770
2166,138439.000,22.29882940,114.17794842,4.770
2166,138440.000,22.29898737,114.17829118,4.770
2166,138441.000,22.29857584,114.17830146,4.770
2166,138442.000,22.29897520,114.17829751,4.770
2166,138443.000,22.29876579,114.17829760,4.770
2166,138444.000,22.29898712,114.17830896,4.770
2166,138445.000,22.29899272,114.17830044,4.770
2166,138446.000,22.29899129,114.17829539,4.770
2166,138447.000,22.29898837,114.17830280,4.770
2166,138448.000,22.29892673,114.17833875,4.770
2166,138449.000,22.29893379,114.17831969,4.770
2166,138450.000,22.29893572,114.17831261,4.770
2166,138451.000,22.29898179,114.17828806,4.770
2166,138452.000,22.29896688,114.17830188,4.770
2166,138453.000,22.29877668,114.17828902,4.770
2166,138454.000,22.29889319,114.17830550,4.770
2166,138455.000,22.29899092,114.17829604,4.770
2166,138456.000,22.29901449,114.17828976,4.770
2166,138457.000,22.29898606,114.17830325,4.770
2166,138458.000,22.29898858,114.17830433,4.770
2166,138459.000,22.29897992,114.17829333,4.770
2166,138460.000,22.29896973,114.17830368,4.770
2166,138461.000,22.29898835,114.17830382,4.770
2166,138462.000,22.29898484,114.17830112,4.770
2166,138463.000,22.29883970,114.17794952,4.770
2166,138464.000,22.29884104,114.17794979,4.770
2166,138465.000,22.29885202,114.17794336,4.770
2166,138466.000,22.29884471,114.17794514,4.770
2166,138467.000,22.29884390,114.17794985,4.770
2166,138468.000,22.29884611,114.17794548,4.770
2166,138469.000,22.29883445,114.17795071,4.770
2166,138470.000,22.29868809,114.17829345,4.770
2166,138471.000,22.29898198,114.17829647,4.770
2166,138472.000,22.29897944,114.17829141,4.770
2166,138473.000,22.29897888,114.17828206,4.770
2166,138474.000,22.29899093,114.17823951,4.770
2166,138475.000,22.29884122,114.17795842,4.770
2166,138476.000,22.29884038,114.17795893,4.770
2166,138477.000,22.29864600,114.17823119,4.770
2166,138478.000,22.29895208,114.17830004,4.770
2166,138479.000,22.29877108,114.17828950,4.770
2166,138480.000,22.29878519,114.17829541,4.770
2166,138481.000,22.29863405,114.17830783,4.770
2166,138482.000,22.29857077,114.17826909,4.770
2166,138483.000,22.29854072,114.17807680,4.770
2166,138484.000,22.29884067,114.17795713,4.770
2166,138485.000,22.29883687,114.17794601,4.770
2166,138486.000,22.29883202,114.17795359,4.770
2166,138487.000,22.29883972,114.17795775,4.770
2166,138488.000,22.29884117,114.17795767,4.770
2166,138489.000,22.29884010,114.17795912,4.770
2166,138490.000,22.29883086,114.17795390,4.770
2166,138491.000,22.29884025,114.17795867,4.770
2166,138492.000,22.29884055,114.17796054,4.770
2166,138493.000,22.29884036,114.17796037,4.770
2166,138494.000,22.29884015,114.17795307,4.770
2166,138495.000,22.29884234,114.17795448,4.770
2166,138496.000,22.29884458,114.17793796,4.770
2166,138497.000,22.29883979,114.17792749,4.770
2166,138498.000,22.29883851,114.17791645,4.770
2166,138499.000,22.29882730,114.17790016,4.770
2166,138500.000,22.29877827,114.17787329,4.770
2166,138501.000,22.29879947,114.17788302,4.770
2166,138502.000,22.29882064,114.17789540,4.770
2166,138503.000,22.29881483,114.17788680,4.770
2166,138504.000,22.29880700,114.17788261,4.770
2166,138505.000,22.29882685,114.17788931,4.770
2166,138506.000,22.29882667,114.17790083,4.770
2166,138507.000,22.29882667,114.17790083,4.770
2166,138508.000,22.29883860,114.17789988,4.770
2166,138509.000,22.29884243,114.17790967,4.770
2166,138510.000,22.29883380,114.17791640,4.770
2166,138511.000,22.29883845,114.17792430,4.770
2166,138512.000,22.29884012,114.17792567,4.770
2166,138513.000,22.29883804,114.17792493,4.770
2166,138514.000,22.29882412,114.17792290,4.770
2166,138515.000,22.29882150,114.17792011,4.770
2166,138516.000,22.29882951,114.17791907,4.770
2166,138517.000,22.29864253,114.17791737,4.770
2166,138518.000,22.29862258,114.17792549,4.770
2166,138519.000,22.29863732,114.17791779,4.770
2166,138520.000,22.29867733,114.17789975,4.770
2166,138521.000,22.29862459,114.17792772,4.770
2166,138522.000,22.29880849,114.17790548,4.770
2166,138523.000,22.29880751,114.17791297,4.770
2166,138524.000,22.29864651,114.17791235,4.770
2166,138525.000,22.29864342,114.17792226,4.770
2166,138526.000,22.29881052,114.17792157,4.770
2166,138527.000,22.29882213,114.17793207,4.770
2166,138528.000,22.29882211,114.17793328,4.770
2166,138529.000,22.29882493,114.17794305,4.770
2166,138530.000,22.29883229,114.17794958,4.770
2166,138531.000,22.29897151,114.17828836,4.770
2166,138532.000,22.29883699,114.17795121,4.770
2166,138533.000,22.29883658,114.17795054,4.770
2166,138534.000,22.29883215,114.17794771,4.770
2166,138535.000,22.29883426,114.17794763,4.770
2166,138536.000,22.29883211,114.17794117,4.770
2166,138537.000,22.29882340,114.17793159,4.770
2166,138538.000,22.29882374,114.17791967,4.770
2166,138539.000,22.29881329,114.17791802,4.770
2166,138540.000,22.29881049,114.17791493,4.770
2166,138541.000,22.29880589,114.17791781,4.770
2166,138542.000,22.29880399,114.17790741,4.770
2166,138543.000,22.29878820,114.17789336,4.770
2166,138544.000,22.29877037,114.17786399,4.770
2166,138545.000,22.29876967,114.17785197,4.770
2166,138546.000,22.29875751,114.17783893,4.770
2166,138547.000,22.29876924,114.17783396,4.770
2166,138548.000,22.29876783,114.17784405,4.770
2166,138549.000,22.29875737,114.17785619,4.770
2166,138550.000,22.29874931,114.17783440,4.770
2166,138551.000,22.29877230,114.17782184,4.770
2166,138552.000,22.29877645,114.17782108,4.770
2166,138553.000,22.29875640,114.17784597,4.770
2166,138554.000,22.29876319,114.17785007,4.770
2166,138555.000,22.29876752,114.17787108,4.770
2166,138556.000,22.29876626,114.17787136,4.770
2166,138557.000,22.29876806,114.17787289,4.770
2166,138558.000,22.29876919,114.17787459,4.770
2166,138559.000,22.29876221,114.17785919,4.770
2166,138560.000,22.29876125,114.17782961,4.770
2166,138561.000,22.29875912,114.17783658,4.770
2166,138562.000,22.29876535,114.17787180,4.770
2166,138563.000,22.29875416,114.17783790,4.770
2166,138564.000,22.29876208,114.17782770,4.770
2166,138565.000,22.29876256,114.17784890,4.770
2166,138566.000,22.29875799,114.17779909,4.770
2166,138567.000,22.29875608,114.17779532,4.770
2166,138568.000,22.29874878,114.17783076,4.770
2166,138569.000,22.29876528,114.17784007,4.770
2166,138570.000,22.29875424,114.17779267,4.770
2166,138571.000,22.29876427,114.17778137,4.770
2166,138572.000,22.29876793,114.17779542,4.770
2166,138573.000,22.29877764,114.17779176,4.770
2166,138574.000,22.29878273,114.17779369,4.770
2166,138575.000,22.29876997,114.17779613,4.770
2166,138576.000,22.29878098,114.17779977,4.770
2166,138577.000,22.29877768,114.17781188,4.770
2166,138578.000,22.29878863,114.17779691,4.770
2166,138579.000,22.29876897,114.17783868,4.770
2166,138580.000,22.29879862,114.17779955,4.770
2166,138581.000,22.29879874,114.17779638,4.770
2166,138582.000,22.29879571,114.17783720,4.770
2166,138583.000,22.29879155,114.17789269,4.770
2166,138584.000,22.29880871,114.17784199,4.770
2166,138585.000,22.29879537,114.17791572,4.770
2166,138586.000,22.29880237,114.17792264,4.770
2166,138587.000,22.29882246,114.17794328,4.770
2166,138588.000,22.29883102,114.17795996,4.770
2166,138589.000,22.29881373,114.17793032,4.770
2166,138590.000,22.29882531,114.17793299,4.770
2166,138591.000,22.29885299,114.17792674,4.770
2166,138592.000,22.29919648,114.17775402,4.770
2166,138593.000,22.29917865,114.17772885,4.770
2166,138594.000,22.29917865,114.17772885,4.770
2166,138595.000,22.29917862,114.17772883,4.770
2166,138596.000,22.29918085,114.17773063,4.770
2166,138597.000,22.29918086,114.17773064,4.770
2166,138598.000,22.29919698,114.17775548,4.770
2166,138599.000,22.29919615,114.17775361,4.770
2166,138600.000,22.29920054,114.17776193,4.770
2166,138601.000,22.29919688,114.17775358,4.770
2166,138602.000,22.29919764,114.17775500,4.770
2166,138603.000,22.29920445,114.17776737,4.770
2166,138604.000,22.29919474,114.17775091,4.770
2166,138605.000,22.29919670,114.17775334,4.770
2166,138606.000,22.29919740,114.17775467,4.770
2166,138607.000,22.29919670,114.17775334,4.770
2166,138608.000,22.29919670,114.17775333,4.770
2166,138609.000,22.29919673,114.17775338,4.770
2166,138610.000,22.29920126,114.17776172,4.770
2166,138611.000,22.29917863,114.17772884,4.770
2166,138612.000,22.29917861,114.17772883,4.770
2166,138613.000,22.29919632,114.17775282,4.770
2166,138614.000,22.29919688,114.17775399,4.770
2166,138615.000,22.29919688,114.17775398,4.770
2166,138616.000,22.29918622,114.17773912,4.770
2166,138617.000,22.29919689,114.17775400,4.770
2166,138618.000,22.29919614,114.17775258,4.770
2166,138619.000,22.29920110,114.17776141,4.770
2166,138620.000,22.29919688,114.17775398,4.770
2166,138621.000,22.29918625,114.17773923,4.770
2166,138622.000,22.29919598,114.17775237,4.770
2166,138623.000,22.29919596,114.17775235,4.770
2166,138624.000,22.29918629,114.17773944,4.770
2166,138625.000,22.29919597,114.17775236,4.770
2166,138626.000,22.29919656,114.17775428,4.770
2166,138627.000,22.29919595,114.17775260,4.770
2166,138628.000,22.29919985,114.17776185,4.770
2166,138629.000,22.29919857,114.17775665,4.770
2166,138630.000,22.29919857,114.17775664,4.770
2166,138631.000,22.29919604,114.17775476,4.770
2166,138632.000,22.29919657,114.17775461,4.770
2166,138633.000,22.29919681,114.17775494,4.770
2166,138634.000,22.29919681,114.17775495,4.770
2166,138635.000,22.29919678,114.17775555,4.770
2166,138636.000,22.29919889,114.17776203,4.770
2166,138637.000,22.29919623,114.17775717,4.770
2166,138638.000,22.29920093,114.17776499,4.770
2166,138639.000,22.29920327,114.17776780,4.770
2166,138640.000,22.29920515,114.17776599,4.770
2166,138641.000,22.29945582,114.17742114,4.770
2166,138642.000,22.29944938,114.17741745,4.770
2166,138643.000,22.29944938,114.17741745,4.770
2166,138644.000,22.29945133,114.17742280,4.770
2166,138645.000,22.29946469,114.17744928,4.770
2166,138646.000,22.29945464,114.17743686,4.770
2166,138647.000,22.29945511,114.17743693,4.770
2166,138648.000,22.29945512,114.17743693,4.770
2166,138649.000,22.29945565,114.17743700,4.770
2166,138650.000,22.29945570,114.17743700,4.770
2166,138651.000,22.29946489,114.17744891,4.770
2166,138652.000,22.29945566,114.17743700,4.770
2166,138653.000,22.29946485,114.17744896,4.770
2166,138654.000,22.29945568,114.17743700,4.770
2166,138655.000,22.29945520,114.17743644,4.770
2166,138656.000,22.29945521,114.17743644,4.770
2166,138657.000,22.29945371,114.17743620,4.770
2166,138658.000,22.29944018,114.17742465,4.770
2166,138659.000,22.29944815,114.17743039,4.770
2166,138660.000,22.29945224,114.17743602,4.770
2166,138661.000,22.29945258,114.17743612,4.770
2166,138662.000,22.29945359,114.17743619,4.770
2166,138663.000,22.29945424,114.17743630,4.770
2166,138664.000,22.29950335,114.17751183,4.770
2166,138665.000,22.29945608,114.17743601,4.770
2166,138666.000,22.29952813,114.17742853,4.770
2166,138667.000,22.29953058,114.17743007,4.770
2166,138668.000,22.29953285,114.17742965,4.770
2166,138669.000,22.29951231,114.17742407,4.770
2166,138670.000,22.29945634,114.17743854,4.770
2166,138671.000,22.29951995,114.17741572,4.770
2166,138672.000,22.29946971,114.17745569,4.770
2166,138673.000,22.29945929,114.17744017,4.770
2166,138674.000,22.29951249,114.17741227,4.770
2166,138675.000,22.29950991,114.17740879,4.770
2166,138676.000,22.29949175,114.17739464,4.770
2166,138677.000,22.29950978,114.17740938,4.770
2166,138678.000,22.29950977,114.17740938,4.770
2166,138679.000,22.29951347,114.17741512,4.770
2166,138680.000,22.29947985,114.17740924,4.770
2166,138681.000,22.29951599,114.17742694,4.770
2166,138682.000,22.29955865,114.17746255,4.770
2166,138683.000,22.29949283,114.17742396,4.770
2166,138684.000,22.29947795,114.17744871,4.770
2166,138685.000,22.29947424,114.17744031,4.770
2166,138686.000,22.29949420,114.17744294,4.770
2166,138687.000,22.29953021,114.17744035,4.770
2166,138688.000,22.29952927,114.17743489,4.770
2166,138689.000,22.29952599,114.17742854,4.770
2166,138690.000,22.29948657,114.17740830,4.770
2166,138691.000,22.29951258,114.17741974,4.770
2166,138692.000,22.29951989,114.17741486,4.770
2166,138693.000,22.29951275,114.17741091,4.770
2166,138694.000,22.29949888,114.17743520,4.770
2166,138695.000,22.29948028,114.17745495,4.770
2166,138696.000,22.29953368,114.17743490,4.770
2166,138697.000,22.29952665,114.17743192,4.770
2166,138698.000,22.29953834,114.17743011,4.770
2166,138699.000,22.29952556,114.17742417,4.770
2166,138700.000,22.29954928,114.17744512,4.770
2166,138701.000,22.29953742,114.17743032,4.770
2166,138702.000,22.29952746,114.17744290,4.770
2166,138703.000,22.29952819,114.17744299,4.770
2166,138704.000,22.29957374,114.17747138,4.770
2166,138705.000,22.29955322,114.17745977,4.770
2166,138706.000,22.29953004,114.17743794,4.770
2166,138707.000,22.29951165,114.17742948,4.770
2166,138708.000,22.29958488,114.17748685,4.770
2166,138709.000,22.29952526,114.17741786,4.770
2166,138710.000,22.29950764,114.17740179,4.770
2166,138711.000,22.29951253,114.17740407,4.770
2166,138712.000,22.29968497,114.17750025,4.770
2166,138713.000,22.29953612,114.17742768,4.770
2166,138714.000,22.29953923,114.17743180,4.770
2166,138715.000,22.29951845,114.17740935,4.770
2166,138716.000,22.29951198,114.17740632,4.770
2166,138717.000,22.29952093,114.17741649,4.770
2166,138718.000,22.29952109,114.17741407,4.770
2166,138719.000,22.29953060,114.17742301,4.770
2166,138720.000,22.29949160,114.17738378,4.770
2166,138721.000,22.29948197,114.17737498,4.770
2166,138722.000,22.29969494,114.17749798,4.770
2166,138723.000,22.29951569,114.17740589,4.770
2166,138724.000,22.29952854,114.17741909,4.770
2166,138725.000,22.29970059,114.17748801,4.770
2166,138726.000,22.29955864,114.17745603,4.770
2166,138727.000,22.29949523,114.17740509,4.770
2166,138728.000,22.29949182,114.17738136,4.770
2166,138729.000,22.29952402,114.17742024,4.770
2166,138730.000,22.29953287,114.17742980,4.770
2166,138731.000,22.29953319,114.17742614,4.770
2166,138732.000,22.29952909,114.17742424,4.770
2166,138733.000,22.29953063,114.17742656,4.770
2166,138734.000,22.29949759,114.17738849,4.770
2166,138735.000,22.29949156,114.17738207,4.770
2166,138736.000,22.29949266,114.17738308,4.770
2166,138737.000,22.29950448,114.17740027,4.770
2166,138738.000,22.29952914,114.17742238,4.770
2166,138739.000,22.29956556,114.17747400,4.770
2166,138740.000,22.29969749,114.17749219,4.770
2166,138741.000,22.29954771,114.17744139,4.770
2166,138742.000,22.29953151,114.17742565,4.770
2166,138743.000,22.29947141,114.17737044,4.770
2166,138744.000,22.29947726,114.17737736,4.770
2166,138745.000,22.29947609,114.17737663,4.770
2166,138746.000,22.29952333,114.17741868,4.770
2166,138747.000,22.29951511,114.17740556,4.770
2166,138748.000,22.29951961,114.17741583,4.770
2166,138749.000,22.29949563,114.17738500,4.770
2166,138750.000,22.29952748,114.17742528,4.770
2166,138751.000,22.29956378,114.17746337,4.770
2166,138752.000,22.29952983,114.17742165,4.770
2166,138753.000,22.29954840,114.17744058,4.770
2166,138754.000,22.29954240,114.17743026,4.770
2166,138755.000,22.29954354,114.17742794,4.770
2166,138756.000,22.29952805,114.17742097,4.770
2166,138757.000,22.29953503,114.17742579,4.770
2166,138758.000,22.29953117,114.17742510,4.770
2166,138759.000,22.29953190,114.17743132,4.770
2166,138760.000,22.29953145,114.17742336,4.770
2166,138761.000,22.29953640,114.17742777,4.770
2166,138762.000,22.29956143,114.17744941,4.770
2166,138763.000,22.29954623,114.17742595,4.770
2166,138764.000,22.29952214,114.17742809,4.770
2166,138765.000,22.29989690,114.17745764,4.770
2166,138766.000,22.29956600,114.17748357,4.770
2166,138767.000,22.29952306,114.17743828,4.770
2166,138768.000,22.29952037,114.17746643,4.770
2166,138769.000,22.29989189,114.17746531,4.770
2166,138770.000,22.29989301,114.17746209,4.770
2166,138771.000,22.29989329,114.17746285,4.770
2166,138772.000,22.29950683,114.17747724,4.770
2166,138773.000,22.29989569,114.17746198,4.770
2166,138774.000,22.29950147,114.17746357,4.770
2166,138775.000,22.29953473,114.17744291,4.770
2166,138776.000,22.29952436,114.17742541,4.770
2166,138777.000,22.29950376,114.17745417,4.770
2166,138778.000,22.29954191,114.17745001,4.770
2166,138779.000,22.29954501,114.17745563,4.770
2166,138780.000,22.29954016,114.17744985,4.770
2166,138781.000,22.29949710,114.17743264,4.770
2166,138782.000,22.29950797,114.17742741,4.770
2166,138783.000,22.29950442,114.17741049,4.770
2166,138784.000,22.29952235,114.17742871,4.770
2166,138785.000,22.29949758,114.17739934,4.770
2166,138786.000,22.29950504,114.17741100,4.770
2166,138787.000,22.29952154,114.17742944,4.770
2166,138788.000,22.29954585,114.17744914,4.770
2166,138789.000,22.29953495,114.17743599,4.770
2166,138790.000,22.29952208,114.17742944,4.770
2166,138791.000,22.29951928,114.17743056,4.770
2166,138792.000,22.29954851,114.17745763,4.770
2166,138793.000,22.29954206,114.17745394,4.770
2166,138794.000,22.29956079,114.17746051,4.770
2166,138795.000,22.29954671,114.17746254,4.770
2166,138796.000,22.29952212,114.17743194,4.770
2166,138797.000,22.29951101,114.17742014,4.770
2166,138798.000,22.29950769,114.17741358,4.770
2166,138799.000,22.29949005,114.17743825,4.770
2166,138800.000,22.29947671,114.17737529,4.770
2166,138801.000,22.29951665,114.17741253,4.770
2166,138802.000,22.29949981,114.17739462,4.770
2166,138803.000,22.29949023,114.17738669,4.770
2166,138804.000,22.29946430,114.17736821,4.770
2166,138805.000,22.29949381,114.17739344,4.770
2166,138806.000,22.29952483,114.17741243,4.770
2166,138807.000,22.29946864,114.17736337,4.770
2166,138808.000,22.29949365,114.17739110,4.770
2166,138809.000,22.29951043,114.17740165,4.770
2166,138810.000,22.29949299,114.17738450,4.770
2166,138811.000,22.29949385,114.17738819,4.770
2166,138812.000,22.29969011,114.17749113,4.770
2166,138813.000,22.29953000,114.17742551,4.770
2166,138814.000,22.29951742,114.17741486,4.770
2166,138815.000,22.29950338,114.17739834,4.770
2166,138816.000,22.29946669,114.17735644,4.770
2166,138817.000,22.29947428,114.17737534,4.770
2166,138818.000,22.29946103,114.17737715,4.770
2166,138819.000,22.29947144,114.17737442,4.770
2166,138820.000,22.29947190,114.17737404,4.770
2166,138821.000,22.29948727,114.17738903,4.770
2166,138822.000,22.29951208,114.17741331,4.770
2166,138823.000,22.29951437,114.17742355,4.770
2166,138824.000,22.29950996,114.17741799,4.770
2166,138825.000,22.29950819,114.17741197,4.770
2166,138826.000,22.29953523,114.17742890,4.770
2166,138827.000,22.29953379,114.17742992,4.770
2166,138828.000,22.29950115,114.17741630,4.770
2166,138829.000,22.29949381,114.17746449,4.770
2166,138830.000,22.29953561,114.17743102,4.770
2166,138831.000,22.29955295,114.17744282,4.770
2166,138832.000,22.29955172,114.17743930,4.770
2166,138833.000,22.29955944,114.17744966,4.770
2166,138834.000,22.29956125,114.17745202,4.770
2166,138835.000,22.29957676,114.17746647,4.770
2166,138836.000,22.29967881,114.17750308,4.770
2166,138837.000,22.29955167,114.17743667,4.770
2166,138838.000,22.29954801,114.17744136,4.770
2166,138839.000,22.29953603,114.17743229,4.770
2166,138840.000,22.29963973,114.17750636,4.770
2166,138841.000,22.29957247,114.17746525,4.770
2166,138842.000,22.29954359,114.17743203,4.770
2166,138843.000,22.29954096,114.17743021,4.770
2166,138844.000,22.29969102,114.17749774,4.770
2166,138845.000,22.29968870,114.17749845,4.770
2166,138846.000,22.29951658,114.17745476,4.770
2166,138847.000,22.29953535,114.17742909,4.770
2166,138848.000,22.29968639,114.17749922,4.770
2166,138849.000,22.29956267,114.17744954,4.770
2166,138850.000,22.29956881,114.17745624,4.770
2166,138851.000,22.29955098,114.17743762,4.770
2166,138852.000,22.29954989,114.17744017,4.770
2166,138853.000,22.29956842,114.17746701,4.770
2166,138854.000,22.29958307,114.17747719,4.770
2166,138855.000,22.29981544,114.17757979,4.770
2166,138856.000,22.29982622,114.17757999,4.770
2166,138857.000,22.29948416,114.17745151,4.770
2166,138858.000,22.29987273,114.17749603,4.770
2166,138859.000,22.29950690,114.17743243,4.770
2166,138860.000,22.29950155,114.17743950,4.770
2166,138861.000,22.29951121,114.17742670,4.770
2166,138862.000,22.29948078,114.17743456,4.770
2166,138863.000,22.29950848,114.17742858,4.770
2166,138864.000,22.29951543,114.17742409,4.770
2166,138865.000,22.29952789,114.17742843,4.770
2166,138866.000,22.29951019,114.17742611,4.770
2166,138867.000,22.29950980,114.17741823,4.770
2166,138868.000,22.29949058,114.17742810,4.770
2166,138869.000,22.29948701,114.17742786,4.770
2166,138870.000,22.29951226,114.17742450,4.770
2166,138871.000,22.29922220,114.17779194,4.770
2166,138872.000,22.29953085,114.17743990,4.770
2166,138873.000,22.29921887,114.17778881,4.770
2166,138874.000,22.29950115,114.17745251,4.770
2166,138875.000,22.29951866,114.17771174,4.770
2166,138876.000,22.29922419,114.17779543,4.770
2166,138877.000,22.29922122,114.17779277,4.770
2166,138878.000,22.29921503,114.17778450,4.770
2166,138879.000,22.29920077,114.17776351,4.770
2166,138880.000,22.29919816,114.17775400,4.770
2166,138881.000,22.29921289,114.17778232,4.770
2166,138882.000,22.29920018,114.17776649,4.770
2166,138883.000,22.29920394,114.17777161,4.770
2166,138884.000,22.29919443,114.17775662,4.770
2166,138885.000,22.29920013,114.17776677,4.770
2166,138886.000,22.29920051,114.17776827,4.770
2166,138887.000,22.29919842,114.17776332,4.770
2166,138888.000,22.29920072,114.17776884,4.770
2166,138889.000,22.29918110,114.17773595,4.770
2166,138890.000,22.29919403,114.17775233,4.770
2166,138891.000,22.29917691,114.17773261,4.770
2166,138892.000,22.29918033,114.17773750,4.770
2166,138893.000,22.29917953,114.17773623,4.770
2166,138894.000,22.29920031,114.17776864,4.770
2166,138895.000,22.29920000,114.17776857,4.770
2166,138896.000,22.29919496,114.17775948,4.770
2166,138897.000,22.29920163,114.17777130,4.770
2166,138898.000,22.29919494,114.17775501,4.770
2166,138899.000,22.29920322,114.17777005,4.770
2166,138900.000,22.29918248,114.17774200,4.770
2166,138901.000,22.29918255,114.17774205,4.770
2166,138902.000,22.29917600,114.17773322,4.770
2166,138903.000,22.29889322,114.17777922,4.770
2166,138904.000,22.29916760,114.17772399,4.770
2166,138905.000,22.29891206,114.17777627,4.770
2166,138906.000,22.29916089,114.17771476,4.770
2166,138907.000,22.29916686,114.17771784,4.770
2166,138908.000,22.29915347,114.17770103,4.770
2166,138909.000,22.29915348,114.17770111,4.770
2166,138910.000,22.29920685,114.17777487,4.770
2166,138911.000,22.29916160,114.17771802,4.770
2166,138912.000,22.29920399,114.17777241,4.770
2166,138913.000,22.29921889,114.17778471,4.770
2166,138914.000,22.29922438,114.17779045,4.770
2166,138915.000,22.29921856,114.17778607,4.770
2166,138916.000,22.29920411,114.17777417,4.770
2166,138917.000,22.29920721,114.17777823,4.770
2166,138918.000,22.29919494,114.17775547,4.770
2166,138919.000,22.29922197,114.17778012,4.770
2166,138920.000,22.29922402,114.17778326,4.770
2166,138921.000,22.29922194,114.17778605,4.770
2166,138922.000,22.29921502,114.17778721,4.770
2166,138923.000,22.29921424,114.17778698,4.770
2166,138924.000,22.29921392,114.17778668,4.770
2166,138925.000,22.29920814,114.17777811,4.770
2166,138926.000,22.29921639,114.17778787,4.770
2166,138927.000,22.29921266,114.17777941,4.770
2166,138928.000,22.29921737,114.17778768,4.770
2166,138929.000,22.29921668,114.17778774,4.770
2166,138930.000,22.29921628,114.17778663,4.770
2166,138931.000,22.29894996,114.17782655,4.770
2166,138932.000,22.29885679,114.17793977,4.770
2166,138933.000,22.29890196,114.17786873,4.770
2166,138934.000,22.29921634,114.17779146,4.770
2166,138935.000,22.29884119,114.17792766,4.770
2166,138936.000,22.29882926,114.17792736,4.770
2166,138937.000,22.29882710,114.17792241,4.770
2166,138938.000,22.29882307,114.17790470,4.770
2166,138939.000,22.29882474,114.17789320,4.770
2166,138940.000,22.29881071,114.17790416,4.770
2166,138941.000,22.29880668,114.17788350,4.770
2166,138942.000,22.29880894,114.17788835,4.770
2166,138943.000,22.29878483,114.17784826,4.770
2166,138944.000,22.29877538,114.17782019,4.770
2166,138945.000,22.29876954,114.17781307,4.770
2166,138946.000,22.29876354,114.17783654,4.770
2166,138947.000,22.29878555,114.17785709,4.770
2166,138948.000,22.29880190,114.17786922,4.770
2166,138949.000,22.29880439,114.17788595,4.770
2166,138950.000,22.29881112,114.17791754,4.770
2166,138951.000,22.29881110,114.17791757,4.770
2166,138952.000,22.29881145,114.17791496,4.770
2166,138953.000,22.29881455,114.17791859,4.770
2166,138954.000,22.29882180,114.17792548,4.770
2166,138955.000,22.29882281,114.17792745,4.770
2166,138956.000,22.29882813,114.17792636,4.770
2166,138957.000,22.29882193,114.17792534,4.770
2166,138958.000,22.29882159,114.17792570,4.770
2166,138959.000,22.29882049,114.17791946,4.770
2166,138960.000,22.29882223,114.17792502,4.770
2166,138961.000,22.29882217,114.17792508,4.770
2166,138962.000,22.29882219,114.17792506,4.770
2166,138963.000,22.29882059,114.17792357,4.770
2166,138964.000,22.29882332,114.17792167,4.770
2166,138965.000,22.29882126,114.17791993,4.770
2166,138966.000,22.29882276,114.17792190,4.770
2166,138967.000,22.29882736,114.17792670,4.770
2166,138968.000,22.29882520,114.17792338,4.770
2166,138969.000,22.29882896,114.17793077,4.770
2166,138970.000,22.29883170,114.17793643,4.770
2166,138971.000,22.29884087,114.17793965,4.770
2166,138972.000,22.29884106,114.17795348,4.770
2166,138973.000,22.29883480,114.17794780,4.770
2166,138974.000,22.29883423,114.17794638,4.770
2166,138975.000,22.29884024,114.17794800,4.770
2166,138976.000,22.29884051,114.17796171,4.770
2166,138977.000,22.29855773,114.17828839,4.770
2166,138978.000,22.29868885,114.17829436,4.770
2166,138979.000,22.29857712,114.17830152,4.770
2166,138980.000,22.29856472,114.17829353,4.770
2166,138981.000,22.29855968,114.17828618,4.770
2166,138982.000,22.29856112,114.17827407,4.770
2166,138983.000,22.29856276,114.17827194,4.770
2166,138984.000,22.29856012,114.17827673,4.770
2166,138985.000,22.29855510,114.17826566,4.770
2166,138986.000,22.29855425,114.17826705,4.770
2166,138987.000,22.29855848,114.17825490,4.770
2166,138988.000,22.29854651,114.17825081,4.770
2166,138989.000,22.29854193,114.17824065,4.770
2166,138990.000,22.29854192,114.17824066,4.770
2166,138991.000,22.29854194,114.17824064,4.770
2166,138992.000,22.29853970,114.17823478,4.770
2166,138993.000,22.29851636,114.17821496,4.770
2166,138994.000,22.29853463,114.17823288,4.770
2166,138995.000,22.29853464,114.17823288,4.770
2166,138996.000,22.29853269,114.17822731,4.770
2166,138997.000,22.29852830,114.17822848,4.770
2166,138998.000,22.29852395,114.17822204,4.770
2166,138999.000,22.29852829,114.17822848,4.770
2166,139000.000,22.29853212,114.17823117,4.770
2166,139001.000,22.29853463,114.17823289,4.770
2166,139002.000,22.29853268,114.17822733,4.770
2166,139003.000,22.29851634,114.17821498,4.770
2166,139004.000,22.29863148,114.17794234,4.770
2166,139005.000,22.29862653,114.17793099,4.770
2166,139006.000,22.29865783,114.17791106,4.770
2166,139007.000,22.29866109,114.17790705,4.770
2166,139008.000,22.29866102,114.17790695,4.770
2166,139009.000,22.29866224,114.17790744,4.770
2166,139010.000,22.29866505,114.17790597,4.770
2166,139011.000,22.29882073,114.17792878,4.770
2166,139012.000,22.29881966,114.17792580,4.770
2166,139013.000,22.29882340,114.17793340,4.770
2166,139014.000,22.29883384,114.17793825,4.770
