GPS Time(s),Lat(deg),Lon(deg),height(m),SD_E(m),SD_N(m),SD_U(m)
377333.00000000,31.24195798,121.50184716,15.81100000,0.12000000,0.06900000,0.24700000
377334.00000000,31.24195857,121.50184759,15.83300000,0.12000000,0.06900000,0.24700000
377335.00000000,31.24195957,121.50184798,15.86600000,0.12000000,0.06900000,0.24700000
377336.00000000,31.24196116,121.50184857,15.88300000,0.12000000,0.06900000,0.24800000
377337.00000000,31.24196074,121.50184800,15.88100000,0.12000000,0.06900000,0.24800000
377338.00000000,31.24196394,121.50184565,15.88600000,0.12000000,0.06900000,0.24800000
377339.00000000,31.24197208,121.50183805,15.82300000,0.12000000,0.07000000,0.24700000
377340.00000000,31.24198318,121.50183025,15.77700000,0.12000000,0.07000000,0.24700000
377341.00000000,31.24199261,121.50182314,15.79500000,0.11900000,0.07000000,0.24600000
377342.00000000,31.24200222,121.50181402,15.83600000,0.11900000,0.07000000,0.24500000
377343.00000000,31.24201218,121.50180425,15.87700000,0.11900000,0.07100000,0.24400000
377344.00000000,31.24202271,121.50179393,15.89400000,0.11900000,0.07100000,0.24400000
377345.00000000,31.24203321,121.50178488,15.91500000,0.11900000,0.07100000,0.24400000
377346.00000000,31.24204370,121.50177485,15.93600000,0.11900000,0.07100000,0.24300000
377347.00000000,31.24205484,121.50176436,15.98300000,0.11900000,0.07200000,0.24300000
377348.00000000,31.24206497,121.50175536,16.02400000,0.11900000,0.07200000,0.24400000
377349.00000000,31.24207511,121.50174673,16.02100000,0.11900000,0.07300000,0.24400000
377350.00000000,31.24208573,121.50173717,16.03200000,0.11900000,0.07300000,0.24400000
377351.00000000,31.24209590,121.50172663,16.07000000,0.12000000,0.07400000,0.24500000
377352.00000000,31.24210663,121.50171769,16.09500000,0.12000000,0.07400000,0.24600000
377353.00000000,31.24211767,121.50170997,16.09300000,0.12100000,0.07400000,0.24700000
377354.00000000,31.24212900,121.50169988,16.12800000,0.12100000,0.07500000,0.24900000
377355.00000000,31.24213918,121.50168880,16.18600000,0.12200000,0.07600000,0.25000000
377356.00000000,31.24214864,121.50167758,16.17300000,0.12300000,0.07600000,0.25200000
377357.00000000,31.24215951,121.50166854,16.11200000,0.12400000,0.07700000,0.25400000
377358.00000000,31.24217158,121.50166065,16.04000000,0.12500000,0.07700000,0.25600000
377359.00000000,31.24218226,121.50165084,15.97800000,0.12600000,0.07800000,0.25800000
377360.00000000,31.24219300,121.50164129,15.95200000,0.12800000,0.07900000,0.26100000
377361.00000000,31.24220328,121.50163206,15.93000000,0.13000000,0.08000000,0.26400000
377362.00000000,31.24221331,121.50162178,15.74900000,0.13100000,0.08100000,0.26700000
377363.00000000,31.24222371,121.50160994,15.57300000,0.13300000,0.08200000,0.27000000
377364.00000000,31.24223351,121.50159884,15.54900000,0.13600000,0.08300000,0.27300000
377365.00000000,31.24224315,121.50158807,15.51700000,0.13800000,0.08500000,0.27700000
377366.00000000,31.24225184,121.50157677,15.44300000,0.14100000,0.08600000,0.28100000
377367.00000000,31.24225927,121.50156438,15.39000000,0.14400000,0.08900000,0.28600000
377368.00000000,31.24226327,121.50155081,15.41100000,0.14700000,0.09100000,0.29000000
377369.00000000,31.24226412,121.50153560,15.38000000,0.15000000,0.09400000,0.29500000
377370.00000000,31.24226164,121.50152126,15.34900000,0.15400000,0.09800000,0.30000000
377371.00000000,31.24225440,121.50150912,15.31000000,0.15400000,0.09800000,0.30000000
377372.00000000,31.24224612,121.50149701,15.22800000,0.15500000,0.09900000,0.30100000
377373.00000000,31.24223923,121.50148486,15.16600000,0.15700000,0.10200000,0.30300000
377374.00000000,31.24223207,121.50147252,15.10700000,0.16500000,0.11000000,0.31100000
377375.00000000,31.24222440,121.50146045,15.02400000,0.17900000,0.12500000,0.32600000
377376.00000000,31.24221690,121.50144848,14.96700000,0.18600000,0.13200000,0.33100000
377377.00000000,31.24220915,121.50143605,14.91300000,0.18700000,0.13300000,0.33200000
377378.00000000,31.24220018,121.50142515,14.83900000,0.18700000,0.13400000,0.33100000
377379.00000000,31.24219115,121.50141390,14.79400000,0.18900000,0.13600000,0.33200000
377380.00000000,31.24218271,121.50140239,14.75000000,0.19400000,0.14100000,0.33500000
377381.00000000,31.24217433,121.50139145,14.68200000,0.20400000,0.15300000,0.34100000
377382.00000000,31.24216625,121.50138000,14.56300000,0.22100000,0.17000000,0.35400000
377383.00000000,31.24215799,121.50136911,14.40100000,0.24300000,0.19000000,0.37200000
377384.00000000,31.24214880,121.50135899,14.31800000,0.24400000,0.19200000,0.37300000
377385.00000000,31.24213974,121.50134754,14.18400000,0.25800000,0.20500000,0.38300000
377386.00000000,31.24213131,121.50133583,14.12200000,0.26400000,0.21200000,0.38800000
377387.00000000,31.24212333,121.50132362,14.13600000,0.26200000,0.21200000,0.38600000
377388.00000000,31.24211537,121.50131191,14.12000000,0.26200000,0.21400000,0.38700000
377389.00000000,31.24210655,121.50130107,14.05500000,0.27100000,0.22500000,0.39400000
377390.00000000,31.24209798,121.50129028,13.89800000,0.28200000,0.23500000,0.40600000
377391.00000000,31.24208953,121.50128006,13.85000000,0.28200000,0.23900000,0.41000000
377392.00000000,31.24208054,121.50126930,13.81000000,0.27700000,0.24100000,0.41300000
377393.00000000,31.24207155,121.50125787,13.79600000,0.26800000,0.24100000,0.41600000
377394.00000000,31.24206292,121.50124607,13.80000000,0.26500000,0.24200000,0.41700000
377395.00000000,31.24205453,121.50123404,13.80200000,0.26000000,0.24100000,0.41800000
377396.00000000,31.24204572,121.50122235,13.80200000,0.24800000,0.23500000,0.41800000
377397.00000000,31.24203619,121.50121143,13.80600000,0.22700000,0.22100000,0.41600000
377398.00000000,31.24202732,121.50120008,13.81400000,0.22100000,0.21300000,0.41500000
377399.00000000,31.24201872,121.50118811,13.84700000,0.22400000,0.20400000,0.41300000
377400.00000000,31.24201060,121.50117605,13.88900000,0.22600000,0.20200000,0.41300000
377401.00000000,31.24200218,121.50116392,13.92400000,0.22800000,0.20200000,0.41200000
377402.00000000,31.24199371,121.50115196,13.97700000,0.23000000,0.20300000,0.41100000
377403.00000000,31.24198548,121.50114013,14.00800000,0.23200000,0.20400000,0.40900000
377404.00000000,31.24197676,121.50112825,14.03200000,0.23300000,0.20500000,0.40700000
377405.00000000,31.24196830,121.50111605,14.07100000,0.23500000,0.20700000,0.40600000
377406.00000000,31.24195945,121.50110428,14.12900000,0.23600000,0.20900000,0.40500000
377407.00000000,31.24194989,121.50109299,14.17100000,0.23800000,0.21100000,0.40400000
377408.00000000,31.24194081,121.50108138,14.22400000,0.23900000,0.21200000,0.40300000
377409.00000000,31.24193229,121.50106977,14.24600000,0.24000000,0.21400000,0.40300000
377410.00000000,31.24192316,121.50105877,14.22700000,0.24200000,0.21500000,0.40400000
377411.00000000,31.24191390,121.50104820,14.19900000,0.24300000,0.21700000,0.40700000
377412.00000000,31.24190349,121.50103893,14.17800000,0.24400000,0.21900000,0.41000000
377413.00000000,31.24189268,121.50103023,14.18600000,0.24500000,0.22000000,0.41400000
377414.00000000,31.24188277,121.50102115,14.20000000,0.24600000,0.22100000,0.41700000
377415.00000000,31.24187428,121.50101029,14.19000000,0.24700000,0.22200000,0.42000000
377416.00000000,31.24186564,121.50099897,14.15900000,0.24800000,0.22300000,0.42300000
377417.00000000,31.24185678,121.50098725,14.08000000,0.24900000,0.22400000,0.42600000
377418.00000000,31.24184913,121.50097455,14.07800000,0.25000000,0.22400000,0.43000000
377419.00000000,31.24184028,121.50096286,14.08700000,0.25100000,0.22500000,0.43300000
377420.00000000,31.24183187,121.50095108,14.08600000,0.25200000,0.22500000,0.43500000
377421.00000000,31.24182325,121.50094015,14.07600000,0.25300000,0.22500000,0.43800000
377422.00000000,31.24181405,121.50092949,14.08800000,0.25400000,0.22500000,0.44100000
377423.00000000,31.24180449,121.50091800,14.07500000,0.25400000,0.22600000,0.44400000
377424.00000000,31.24179597,121.50090634,14.07100000,0.25300000,0.22500000,0.44500000
377425.00000000,31.24178694,121.50089526,14.10600000,0.25600000,0.22600000,0.44900000
377426.00000000,31.24177749,121.50088463,14.12100000,0.25800000,0.22600000,0.45200000
377427.00000000,31.24176779,121.50087434,14.09100000,0.25500000,0.22500000,0.45200000
377428.00000000,31.24175855,121.50086417,14.07800000,0.25600000,0.22600000,0.45300000
377429.00000000,31.24175023,121.50085265,14.05200000,0.26200000,0.22800000,0.46000000
377430.00000000,31.24174225,121.50084050,14.05700000,0.26500000,0.22800000,0.46300000
377431.00000000,31.24173433,121.50082872,14.06500000,0.26700000,0.22900000,0.46600000
377432.00000000,31.24172535,121.50081743,14.07500000,0.26600000,0.22900000,0.46600000
377433.00000000,31.24171653,121.50080598,14.09200000,0.26500000,0.22900000,0.46500000
377434.00000000,31.24170680,121.50079544,14.08700000,0.26600000,0.22900000,0.46600000
377435.00000000,31.24169699,121.50078530,14.06500000,0.26900000,0.23100000,0.46900000
377436.00000000,31.24168738,121.50077487,14.03300000,0.27800000,0.23600000,0.47500000
377437.00000000,31.24167801,121.50076427,13.99900000,0.29300000,0.24400000,0.48600000
377438.00000000,31.24166927,121.50075247,14.01000000,0.29900000,0.24800000,0.48900000
377439.00000000,31.24166068,121.50074056,14.02600000,0.30500000,0.25300000,0.49300000
377440.00000000,31.24165166,121.50072963,14.02400000,0.31300000,0.25800000,0.49700000
377441.00000000,31.24164300,121.50071846,14.00800000,0.32000000,0.26400000,0.50100000
377442.00000000,31.24163370,121.50070734,13.96800000,0.32800000,0.27000000,0.50600000
377443.00000000,31.24162369,121.50069699,13.93000000,0.33700000,0.27600000,0.51000000
377444.00000000,31.24161337,121.50068701,13.92800000,0.34500000,0.28300000,0.51500000
377445.00000000,31.24160367,121.50067677,13.95600000,0.34600000,0.28400000,0.51500000
377446.00000000,31.24159443,121.50066546,13.98900000,0.34700000,0.28400000,0.51500000
377447.00000000,31.24158541,121.50065403,14.00100000,0.34900000,0.28700000,0.51600000
377448.00000000,31.24157633,121.50064332,13.96800000,0.35700000,0.29300000,0.52000000
377449.00000000,31.24156732,121.50063298,13.91100000,0.37500000,0.30700000,0.52900000
377450.00000000,31.24155837,121.50062267,13.81800000,0.40100000,0.32600000,0.54500000
377451.00000000,31.24155050,121.50061173,13.81100000,0.41100000,0.33400000,0.55000000
377452.00000000,31.24154286,121.50060064,13.80600000,0.42100000,0.34100000,0.55600000
377453.00000000,31.24153404,121.50059054,13.80000000,0.43000000,0.34700000,0.56200000
377454.00000000,31.24152559,121.50058004,13.79900000,0.44000000,0.35400000,0.56800000
377455.00000000,31.24151867,121.50056852,13.79500000,0.44900000,0.36100000,0.57400000
377456.00000000,31.24151036,121.50055908,13.77700000,0.45800000,0.36700000,0.58000000
377457.00000000,31.24150157,121.50054942,13.75100000,0.46700000,0.37400000,0.58600000
377458.00000000,31.24149240,121.50054007,13.72700000,0.47600000,0.38000000,0.59200000
377459.00000000,31.24148277,121.50053131,13.69500000,0.48400000,0.38700000,0.59900000
377460.00000000,31.24147426,121.50052093,13.66200000,0.49300000,0.39300000,0.60500000
377461.00000000,31.24146552,121.50051086,13.62200000,0.50100000,0.39900000,0.61200000
377462.00000000,31.24145675,121.50050119,13.60700000,0.50800000,0.40400000,0.61800000
377463.00000000,31.24144716,121.50049262,13.59800000,0.51600000,0.41000000,0.62500000
377464.00000000,31.24143801,121.50048335,13.59200000,0.52200000,0.41500000,0.63100000
377465.00000000,31.24142939,121.50047381,13.59400000,0.52900000,0.42000000,0.63800000
377466.00000000,31.24142171,121.50046328,13.59700000,0.53400000,0.42500000,0.64400000
377467.00000000,31.24141381,121.50045251,13.59800000,0.53900000,0.43000000,0.65000000
377468.00000000,31.24140424,121.50044253,13.55200000,0.54400000,0.43400000,0.65700000
377469.00000000,31.24139495,121.50043259,13.52300000,0.54800000,0.43800000,0.66300000
377470.00000000,31.24138649,121.50042199,13.49900000,0.55100000,0.44100000,0.66900000
377471.00000000,31.24137851,121.50041101,13.49900000,0.55300000,0.44400000,0.67600000
377472.00000000,31.24136999,121.50040075,13.49800000,0.55200000,0.44600000,0.68200000
377473.00000000,31.24136132,121.50039100,13.50400000,0.54800000,0.44600000,0.68800000
377474.00000000,31.24135345,121.50038008,13.50900000,0.54100000,0.44500000,0.69300000
377475.00000000,31.24134597,121.50036863,13.50200000,0.52800000,0.44000000,0.69800000
377476.00000000,31.24133988,121.50035619,13.51800000,0.51700000,0.44200000,0.70500000
377477.00000000,31.24133370,121.50034456,13.52000000,0.52000000,0.44500000,0.71200000
377478.00000000,31.24132757,121.50033272,13.52400000,0.52200000,0.44900000,0.71800000
377479.00000000,31.24132249,121.50032071,13.53400000,0.52600000,0.45300000,0.72400000
377480.00000000,31.24131766,121.50030879,13.56400000,0.52400000,0.45100000,0.72400000
377481.00000000,31.24131367,121.50029666,13.59300000,0.52300000,0.45000000,0.72400000
377482.00000000,31.24131020,121.50028401,13.59400000,0.52700000,0.45400000,0.73100000
377483.00000000,31.24130702,121.50027168,13.55300000,0.53700000,0.46500000,0.74800000
377484.00000000,31.24130584,121.50025858,13.58400000,0.53900000,0.46700000,0.75400000
377485.00000000,31.24130562,121.50024436,13.64800000,0.53400000,0.46300000,0.75500000
377486.00000000,31.24130509,121.50023033,13.70500000,0.53300000,0.46200000,0.75700000
377487.00000000,31.24130537,121.50021725,13.73500000,0.53500000,0.46500000,0.76300000
377488.00000000,31.24130731,121.50020483,13.70300000,0.54100000,0.46900000,0.77600000
377489.00000000,31.24130954,121.50019251,13.72200000,0.54100000,0.46900000,0.78100000
377490.00000000,31.24131323,121.50018010,13.74900000,0.54300000,0.46900000,0.78700000
377491.00000000,31.24131805,121.50016817,13.76400000,0.54500000,0.47200000,0.79400000
377492.00000000,31.24132261,121.50015538,13.77400000,0.54300000,0.46900000,0.79300000
377493.00000000,31.24132766,121.50014308,13.80900000,0.54200000,0.46700000,0.79200000
377494.00000000,31.24133318,121.50013230,13.84400000,0.54300000,0.46600000,0.79400000
377495.00000000,31.24133907,121.50012097,13.86900000,0.54500000,0.47000000,0.79900000
377496.00000000,31.24134657,121.50011000,13.87600000,0.55200000,0.47800000,0.81200000
377497.00000000,31.24135495,121.50010081,13.85400000,0.56300000,0.49200000,0.83400000
377498.00000000,31.24136364,121.50009102,13.86100000,0.56600000,0.49500000,0.84100000
377499.00000000,31.24137267,121.50008162,13.86000000,0.56900000,0.49900000,0.84800000
377500.00000000,31.24138323,121.50007367,13.84100000,0.56800000,0.49800000,0.85000000
377501.00000000,31.24139467,121.50006550,13.84500000,0.56700000,0.49800000,0.85100000
377502.00000000,31.24140506,121.50005640,13.87900000,0.57000000,0.50200000,0.85600000
377503.00000000,31.24141475,121.50004773,13.88800000,0.58300000,0.51500000,0.87400000
377504.00000000,31.24142487,121.50003909,13.91200000,0.58700000,0.52000000,0.88100000
377505.00000000,31.24143592,121.50003071,13.94300000,0.58600000,0.51900000,0.87900000
377506.00000000,31.24144664,121.50002271,13.97000000,0.58300000,0.51600000,0.87600000
377507.00000000,31.24145808,121.50001601,13.99600000,0.58000000,0.51300000,0.87400000
377508.00000000,31.24146911,121.50000770,13.98900000,0.57800000,0.51100000,0.87100000
377509.00000000,31.24147923,121.49999774,13.99500000,0.57600000,0.50900000,0.86900000
377510.00000000,31.24148920,121.49998937,14.04800000,0.57400000,0.50700000,0.86700000
377511.00000000,31.24149953,121.49998123,14.08900000,0.57300000,0.50600000,0.86600000
377512.00000000,31.24150956,121.49997331,14.11900000,0.57200000,0.50500000,0.86600000
377513.00000000,31.24151969,121.49996516,14.13400000,0.57300000,0.50500000,0.86600000
377514.00000000,31.24152985,121.49995728,14.13200000,0.57400000,0.50600000,0.86700000
377515.00000000,31.24153939,121.49994925,14.13100000,0.57600000,0.50700000,0.86900000
377516.00000000,31.24154900,121.49994088,14.13200000,0.57900000,0.51000000,0.87200000
377517.00000000,31.24155874,121.49993268,14.12700000,0.58300000,0.51400000,0.87700000
377518.00000000,31.24156907,121.49992510,14.13800000,0.58900000,0.51900000,0.88200000
377519.00000000,31.24157892,121.49991760,14.15600000,0.59500000,0.52500000,0.89000000
377520.00000000,31.24158851,121.49991007,14.17300000,0.60200000,0.53200000,0.89900000
377521.00000000,31.24159693,121.49990158,14.18100000,0.61000000,0.54100000,0.90900000
377522.00000000,31.24160599,121.49989357,14.18000000,0.61900000,0.55100000,0.92200000
377523.00000000,31.24161444,121.49988522,14.10700000,0.62800000,0.56200000,0.93700000
377524.00000000,31.24162319,121.49987726,14.07300000,0.63800000,0.57400000,0.95300000
377525.00000000,31.24163323,121.49986968,14.04600000,0.64800000,0.58700000,0.97200000
377526.00000000,31.24164352,121.49986134,14.03900000,0.66000000,0.60100000,0.99200000
377527.00000000,31.24165340,121.49985245,14.05500000,0.67000000,0.61500000,1.01300000
377528.00000000,31.24166412,121.49984373,14.16400000,0.67000000,0.61400000,1.01700000
377529.00000000,31.24167458,121.49983335,14.26700000,0.65900000,0.60500000,1.01900000
377530.00000000,31.24168497,121.49982475,14.26800000,0.65800000,0.60400000,1.02200000
377531.00000000,31.24169502,121.49981661,14.24600000,0.66100000,0.60700000,1.03000000
377532.00000000,31.24170563,121.49980780,14.24400000,0.66000000,0.60200000,1.03400000
377533.00000000,31.24171507,121.49979823,14.26400000,0.65800000,0.59500000,1.03700000
377534.00000000,31.24172473,121.49978720,14.31100000,0.64900000,0.57100000,1.03800000
377535.00000000,31.24173365,121.49977914,14.33100000,0.65000000,0.56600000,1.04300000
377536.00000000,31.24174336,121.49976923,14.34600000,0.64500000,0.54300000,1.04600000
377537.00000000,31.24175322,121.49976031,14.37800000,0.64500000,0.54100000,1.04800000
377538.00000000,31.24176240,121.49975062,14.39800000,0.64400000,0.54000000,1.05000000
377539.00000000,31.24177167,121.49974167,14.42600000,0.64300000,0.53800000,1.05100000
377540.00000000,31.24178198,121.49973356,14.44700000,0.64200000,0.53700000,1.05100000
377541.00000000,31.24179253,121.49972666,14.48500000,0.64000000,0.53500000,1.05100000
377542.00000000,31.24180266,121.49971960,14.50500000,0.63700000,0.53300000,1.04900000
377543.00000000,31.24181188,121.49971268,14.54800000,0.63400000,0.53100000,1.04600000
377544.00000000,31.24181900,121.49970506,14.57600000,0.63000000,0.52900000,1.04100000
377545.00000000,31.24182424,121.49969233,14.54700000,0.62400000,0.52700000,1.03400000
377546.00000000,31.24182706,121.49967773,14.55800000,0.61700000,0.52400000,1.02300000
377547.00000000,31.24183245,121.49966412,14.58000000,0.61100000,0.52300000,1.01300000
377548.00000000,31.24184089,121.49965287,14.59800000,0.60500000,0.52200000,1.00200000
377549.00000000,31.24185054,121.49964419,14.61200000,0.60500000,0.52200000,1.00500000
377550.00000000,31.24186075,121.49963679,14.61500000,0.60600000,0.52200000,1.00700000
377551.00000000,31.24187098,121.49962902,14.66100000,0.60600000,0.52100000,1.00900000
377552.00000000,31.24188060,121.49962102,14.74700000,0.60600000,0.52100000,1.01100000
377553.00000000,31.24189031,121.49961314,14.76000000,0.60600000,0.52100000,1.01300000
377554.00000000,31.24189947,121.49960451,14.76700000,0.60600000,0.52100000,1.01500000
377555.00000000,31.24190809,121.49959535,14.79000000,0.60100000,0.51900000,1.00500000
377556.00000000,31.24191776,121.49958653,14.80200000,0.59800000,0.51700000,0.99600000
377557.00000000,31.24192725,121.49957756,14.79500000,0.59500000,0.51600000,0.99100000
377558.00000000,31.24193654,121.49956923,14.78000000,0.59400000,0.51600000,0.98800000
377559.00000000,31.24194529,121.49956014,14.76200000,0.59400000,0.51600000,0.98800000
377560.00000000,31.24195365,121.49955176,14.75900000,0.59500000,0.51600000,0.99100000
377561.00000000,31.24196195,121.49954357,14.74100000,0.59700000,0.51700000,0.99700000
377562.00000000,31.24197093,121.49953587,14.72900000,0.60000000,0.51900000,1.00600000
377563.00000000,31.24197929,121.49952852,14.73600000,0.60500000,0.52200000,1.01800000
377564.00000000,31.24198708,121.49951992,14.71300000,0.60400000,0.52200000,1.01700000
377565.00000000,31.24199520,121.49951163,14.71300000,0.60300000,0.52100000,1.01300000
377566.00000000,31.24200256,121.49950321,14.75200000,0.59700000,0.51800000,0.99300000
377567.00000000,31.24200844,121.49949687,14.75800000,0.59500000,0.51700000,0.98500000
377568.00000000,31.24201279,121.49949329,14.72800000,0.59600000,0.51700000,0.98600000
377569.00000000,31.24201563,121.49949162,14.73000000,0.59900000,0.51900000,0.99200000
377570.00000000,31.24201593,121.49949107,14.71800000,0.59700000,0.51700000,0.98500000
377571.00000000,31.24201608,121.49949004,14.73800000,0.59300000,0.51300000,0.96900000
377572.00000000,31.24201610,121.49949001,14.71400000,0.59400000,0.51300000,0.96800000
377573.00000000,31.24201728,121.49948792,14.71900000,0.59200000,0.51100000,0.95800000
377574.00000000,31.24202049,121.49948441,14.72700000,0.59300000,0.51000000,0.94900000
377575.00000000,31.24202119,121.49948394,14.71500000,0.59300000,0.50800000,0.94000000
377576.00000000,31.24202106,121.49948387,14.72400000,0.59400000,0.50700000,0.92900000
377577.00000000,31.24202118,121.49948397,14.73600000,0.59400000,0.50500000,0.91700000
377578.00000000,31.24202142,121.49948385,14.74000000,0.59500000,0.50300000,0.90400000
377579.00000000,31.24202151,121.49948368,14.74200000,0.59500000,0.50200000,0.89700000
377580.00000000,31.24202174,121.49948362,14.73100000,0.59600000,0.50100000,0.89200000
377581.00000000,31.24202167,121.49948334,14.73100000,0.59600000,0.50000000,0.88700000
377582.00000000,31.24202169,121.49948311,14.73400000,0.59600000,0.49900000,0.88200000
377583.00000000,31.24202165,121.49948282,14.73800000,0.59700000,0.49800000,0.87700000
377584.00000000,31.24201978,121.49947840,14.76100000,0.59700000,0.49700000,0.87300000
377585.00000000,31.24201466,121.49947054,14.73600000,0.59700000,0.49600000,0.86900000
377586.00000000,31.24200823,121.49946150,14.55800000,0.59800000,0.49500000,0.86500000
377587.00000000,31.24200215,121.49945360,14.57600000,0.59800000,0.49300000,0.86200000
377588.00000000,31.24199983,121.49944237,14.58100000,0.59800000,0.49200000,0.85900000
377589.00000000,31.24200329,121.49942832,14.56700000,0.59900000,0.49000000,0.85500000
377590.00000000,31.24200717,121.49941292,14.56600000,0.59900000,0.48800000,0.85100000
377591.00000000,31.24201005,121.49939691,14.59500000,0.59900000,0.48600000,0.84700000
377592.00000000,31.24201307,121.49938052,14.61400000,0.59900000,0.48400000,0.84300000
377593.00000000,31.24201491,121.49936392,14.58600000,0.59800000,0.48100000,0.83800000
377594.00000000,31.24201558,121.49934738,14.56700000,0.59800000,0.47700000,0.83300000
377595.00000000,31.24201562,121.49933023,14.57100000,0.59600000,0.47300000,0.82800000
377596.00000000,31.24201463,121.49931354,14.57400000,0.59500000,0.46800000,0.82300000
377597.00000000,31.24201172,121.49929816,14.54500000,0.59500000,0.46400000,0.81900000
377598.00000000,31.24200780,121.49928280,14.49000000,0.59400000,0.46000000,0.81400000
377599.00000000,31.24200289,121.49926778,14.45400000,0.59200000,0.45400000,0.80900000
377600.00000000,31.24199732,121.49925204,14.52000000,0.59100000,0.44700000,0.80400000
377601.00000000,31.24199000,121.49923693,14.61200000,0.58800000,0.43900000,0.79900000
377602.00000000,31.24198183,121.49922239,14.62200000,0.58500000,0.43000000,0.79300000
377603.00000000,31.24197421,121.49920570,14.62100000,0.57400000,0.41900000,0.77600000
377604.00000000,31.24196568,121.49919259,14.65900000,0.57200000,0.41600000,0.77200000
377605.00000000,31.24195665,121.49918087,14.70300000,0.57300000,0.41500000,0.77200000
377606.00000000,31.24194776,121.49916616,14.76200000,0.56300000,0.40300000,0.75800000
377607.00000000,31.24193875,121.49915401,14.76800000,0.56300000,0.40100000,0.75600000
377608.00000000,31.24192883,121.49914079,14.78800000,0.55500000,0.39200000,0.74700000
377609.00000000,31.24192002,121.49912702,14.83200000,0.54500000,0.38600000,0.73700000
377610.00000000,31.24191123,121.49911221,14.90300000,0.53200000,0.38200000,0.72600000
377611.00000000,31.24190281,121.49909692,14.95900000,0.51500000,0.37700000,0.71400000
377612.00000000,31.24189440,121.49908126,14.98800000,0.49300000,0.37300000,0.70000000
377613.00000000,31.24188611,121.49906533,15.00600000,0.46700000,0.36800000,0.68600000
377614.00000000,31.24187808,121.49905053,15.04900000,0.44800000,0.36500000,0.67400000
377615.00000000,31.24186930,121.49903651,15.09600000,0.43200000,0.36300000,0.66200000
377616.00000000,31.24186046,121.49902294,15.13700000,0.41900000,0.36100000,0.65200000
377617.00000000,31.24185197,121.49900887,15.15100000,0.40700000,0.35900000,0.64200000
377618.00000000,31.24184326,121.49899507,15.14100000,0.39600000,0.35800000,0.63300000
377619.00000000,31.24183542,121.49898055,15.13700000,0.38600000,0.35600000,0.62400000
377620.00000000,31.24182765,121.49896735,15.15800000,0.38100000,0.35500000,0.61800000
377621.00000000,31.24181953,121.49895471,15.19200000,0.37700000,0.35500000,0.61300000
377622.00000000,31.24181122,121.49894258,15.19900000,0.37500000,0.35400000,0.61000000
377623.00000000,31.24180355,121.49892944,15.17900000,0.37300000,0.35400000,0.60700000
377624.00000000,31.24179524,121.49891687,15.19800000,0.37100000,0.35400000,0.60400000
377625.00000000,31.24178664,121.49890478,15.22700000,0.37000000,0.35300000,0.60100000
377626.00000000,31.24177852,121.49889327,15.25300000,0.36900000,0.35300000,0.59900000
377627.00000000,31.24177034,121.49888241,15.26400000,0.36800000,0.35200000,0.59600000
377628.00000000,31.24176243,121.49887204,15.27000000,0.36700000,0.35200000,0.59300000
377629.00000000,31.24175446,121.49886126,15.27600000,0.36600000,0.35100000,0.59000000
377630.00000000,31.24174650,121.49885026,15.29000000,0.36600000,0.35000000,0.58800000
377631.00000000,31.24173827,121.49883867,15.29400000,0.36600000,0.34900000,0.58500000
377632.00000000,31.24173062,121.49882647,15.33500000,0.36500000,0.34800000,0.58100000
377633.00000000,31.24172318,121.49881404,15.36800000,0.36500000,0.34600000,0.57800000
377634.00000000,31.24171490,121.49880193,15.39400000,0.36400000,0.34500000,0.57400000
377635.00000000,31.24170584,121.49878989,15.38000000,0.36400000,0.34300000,0.57000000
377636.00000000,31.24169706,121.49877761,15.36900000,0.36300000,0.34100000,0.56600000
377637.00000000,31.24168848,121.49876568,15.39900000,0.36200000,0.33800000,0.56200000
377638.00000000,31.24168030,121.49875388,15.43300000,0.36100000,0.33600000,0.55700000
377639.00000000,31.24167207,121.49874201,15.47900000,0.36000000,0.33200000,0.55200000
377640.00000000,31.24166282,121.49873060,15.49200000,0.35800000,0.32800000,0.54600000
377641.00000000,31.24165440,121.49871904,15.50100000,0.35600000,0.32400000,0.54000000
377642.00000000,31.24164627,121.49870696,15.50200000,0.35400000,0.32000000,0.53600000
377643.00000000,31.24163820,121.49869462,15.54000000,0.35300000,0.31700000,0.53200000
377644.00000000,31.24162935,121.49868256,15.58200000,0.35100000,0.31500000,0.52900000
377645.00000000,31.24162022,121.49867130,15.58500000,0.35100000,0.31400000,0.52700000
377646.00000000,31.24161233,121.49865892,15.58900000,0.35100000,0.31300000,0.52500000
377647.00000000,31.24160443,121.49864684,15.58000000,0.35100000,0.31200000,0.52400000
377648.00000000,31.24159615,121.49863506,15.58800000,0.35100000,0.31200000,0.52300000
377649.00000000,31.24158804,121.49862322,15.62000000,0.35200000,0.31100000,0.52100000
377650.00000000,31.24158039,121.49861145,15.66300000,0.35200000,0.31000000,0.52000000
377651.00000000,31.24157236,121.49859995,15.70000000,0.35100000,0.30700000,0.51800000
377652.00000000,31.24156385,121.49858842,15.72500000,0.35000000,0.30500000,0.51500000
377653.00000000,31.24155543,121.49857721,15.75000000,0.34900000,0.30100000,0.51300000
377654.00000000,31.24154678,121.49856611,15.75900000,0.34800000,0.29900000,0.51200000
377655.00000000,31.24153782,121.49855512,15.77600000,0.34700000,0.29800000,0.51100000
377656.00000000,31.24152900,121.49854439,15.81200000,0.34800000,0.29800000,0.51100000
