197636,197636,-nan,-nan,-6292741.6544055268
198949,198949,31.2397681575,121.4854952230,18.8115610527
198950,198950,31.2397695954,121.4855184519,17.5818631930
198951,198951,31.2397588440,121.4855330354,16.5144057567
198953,198953,31.2397563592,121.4855471639,20.2794640056
198954,198954,31.2397678733,121.4855684486,21.9586421339
198955,198955,31.2397253309,121.4856923165,46.0671375827
198956,198956,31.2397590381,121.4856635383,39.0819178398
198957,198957,31.2397529868,121.4856861399,42.2515335732
198958,198958,31.2397656080,121.4856472035,40.2858040599
198959,198959,31.2397699781,121.4856634475,41.0619953534
198960,198960,31.2397768139,121.4856492079,32.6025833138
198961,198961,31.2397854644,121.4856677951,32.6708842710
198964,198964,31.2397743653,121.4856465107,34.0681378539
198965,198965,31.2397494907,121.4856546546,34.7494983440
198967,198967,31.2397578797,121.4856697482,35.0547906096
198968,198968,31.2397461407,121.4856815090,45.3938209035
198969,198969,31.2397306869,121.4857068895,42.5986446107
198970,198970,31.2397003029,121.4856876253,48.9532055079
198971,198971,31.2397162572,121.4857324982,44.1548609356
198974,198974,31.2397110491,121.4857227913,36.1320274124
198975,198975,31.2397344597,121.4857214036,24.6064313402
198977,198977,31.2397529543,121.4857200774,30.8080967193
198978,198978,31.2397314225,121.4857424893,26.9320839006
198979,198979,31.2397359534,121.4857670948,28.5139271707
