377054,377054,-nan,-nan,-nan
378078,378078,31.2412282035,121.4999636420,-32.2040399844
378079,378079,31.2411891283,121.4999983878,-20.4945711614
378080,378080,31.2411865953,121.5000991094,-19.9613825751
378081,378081,31.2411921288,121.5001520452,-10.3074806370
378082,378082,31.2410027467,121.5005221582,45.8207252516
378083,378083,31.2410130885,121.5005549886,57.5796263159
378084,378084,31.2410548144,121.5006872126,72.8613777059
378085,378085,31.2412109827,121.5001570265,-30.5070450598
378086,378086,31.2412203620,121.5002638672,24.6066966880
378087,378087,31.2409806753,121.5007514751,95.1325622869
378088,378088,31.2409361614,121.5007679754,112.3200600913
378089,378089,31.2408973020,121.5008625648,135.4994754454
378090,378090,31.2408224319,121.5009384972,153.5171351742
378091,378091,31.2411586630,121.5003049292,86.0494726206
378092,378092,31.2409580061,121.5002845826,83.9342974205
378093,378093,31.2410656119,121.5003171966,92.8339798601
378094,378094,31.2410721775,121.5003584155,33.9746284105
378095,378095,31.2410628074,121.5002909195,34.8152788509
378096,378096,31.2410219936,121.5001199342,24.4853687996
378097,378097,31.2410404333,121.5000413066,33.4827309434
378098,378098,31.2410048599,121.5000153238,54.2327450538
378099,378099,31.2410557536,121.4999056389,37.6496778386
378100,378100,31.2411686497,121.5001001930,60.6973286671
378101,378101,31.2411845093,121.5000822932,48.8020838134
378102,378102,31.2412667870,121.5000701195,52.4992247448
378103,378103,31.2411464400,121.4998495402,38.9787355918
378104,378104,31.2413236832,121.5000302263,40.2183366352
378105,378105,31.2410734090,121.4996998632,31.4697632393
378106,378106,31.2413276460,121.4999357760,19.8011986893
378107,378107,31.2399773114,121.4995028560,-64.1757759922
378108,378108,31.2393082940,121.4994925783,-108.0314973365
378109,378109,31.2399951384,121.4994322201,-72.5680741126
378110,378110,31.2402142798,121.4993940348,-66.9706077618
378111,378111,31.2399468295,121.4993552516,-76.4629192706
378112,378112,31.2398543836,121.4993362333,-85.0297307177
378113,378113,31.2399271773,121.4993370689,-76.9858113105
378114,378114,31.2410406861,121.4989723312,87.9090614297
378115,378115,31.2414808476,121.4998068781,38.6625034034
378116,378116,31.2396954070,121.4994217770,-88.4497018455
378117,378117,31.2401888367,121.4994117207,-55.9248390565
378118,378118,31.2402786681,121.4993386829,-45.1176909183
378119,378119,31.2403962280,121.4993421385,-43.3241238517
378120,378120,31.2415845052,121.4991267048,113.4268066201
378121,378121,31.2407256686,121.4993790864,-7.1688740078
378122,378122,31.2408637475,121.4993660713,4.8696714921
378123,378123,31.2410717794,121.4993556164,21.9478116862
378124,378124,31.2411077747,121.4992784885,36.7506353503
378125,378125,31.2424979127,121.4992996078,198.3075002359
378126,378126,31.2414766048,121.4993060858,62.7643697525
378127,378127,31.2415059359,121.4992377794,88.4189149649
378128,378128,31.2414355309,121.4993230661,66.3011236027
378129,378129,31.2419155652,121.4992699281,122.8291165378
378130,378130,31.2420231965,121.4992792979,126.7381240557
378131,378131,31.2423299287,121.4993414611,158.9483833576
378132,378132,31.2423773638,121.4993671548,160.4942277051
378133,378133,31.2423439788,121.4993457076,151.5886424367
378134,378134,31.2422437246,121.4993122563,146.0420873937
378135,378135,31.2421715036,121.4993481105,130.0776153726
378136,378136,31.2422327638,121.4993192033,129.1246321565
378137,378137,31.2423850072,121.4993389783,138.9791243513
378138,378138,31.2416103233,121.4994876911,34.4970524131
378139,378139,31.2422997122,121.4992850981,126.6612142319
378140,378140,31.2422796095,121.4992951949,122.7112878238
378141,378141,31.2416791029,121.4995228636,36.0988515330
378142,378142,31.2423686265,121.4993396378,123.7885691545
378143,378143,31.2422599749,121.4993609476,109.3699077383
378144,378144,31.2423174505,121.4993534453,104.5797147126
378145,378145,31.2422979013,121.4993445470,98.6952093143
378146,378146,31.2417296253,121.4994336482,25.5139681623
378147,378147,31.2417741590,121.4994331776,30.0190175262
378148,378148,31.2417994750,121.4994620273,27.8653425616
378149,378149,31.2417986827,121.4994681708,32.6975326553
378150,378150,31.2417752667,121.4994871014,30.1822871029
378151,378151,31.2417395681,121.4994606430,24.8684424264
378152,378152,31.2417432433,121.4994337319,21.7902926975
378153,378153,31.2417964685,121.4994261251,20.9526271647
378154,378154,31.2419348985,121.4994399700,34.5433950848
378155,378155,31.2420277244,121.4993650863,48.7478223634
378156,378156,31.2419908575,121.4993899817,42.7611614755
378157,378157,31.2420168596,121.4993930053,45.1338128325
378158,378158,31.2420056214,121.4993853730,54.7644411927
378159,378159,31.2420120783,121.4993558350,56.3268475130
378160,378160,31.2421244009,121.4993314936,67.2063164996
378161,378161,31.2425248208,121.4992099190,123.1390668682
378162,378162,31.2424911673,121.4992167685,113.3525636581
378163,378163,31.2425803511,121.4992214178,123.7847613382
378164,378164,31.2425063921,121.4992083120,109.4415543889
378165,378165,31.2419617657,121.4994079706,26.2894879608
378166,378166,31.2429486015,121.4992990627,143.9660414341
378167,378167,31.2423122306,121.4993373154,60.4589117626
378168,378168,31.2422992365,121.4993140622,57.6673317492
378169,378169,31.2424999760,121.4992091067,103.9750049969
378170,378170,31.2423412210,121.4991634643,80.6568866642
378171,378171,31.2422073419,121.4991679650,62.1923726537
378172,378172,31.2431404009,121.4992332857,156.5527590182
378173,378173,31.2421850481,121.4992453597,59.7238166815
378174,378174,31.2433131130,121.4995102500,137.7954430456
378175,378175,31.2419399142,121.4992699780,33.3129888106
378176,378176,31.2422100686,121.4991909276,57.4295527568
378177,378177,31.2429121259,121.4992289459,142.0641591469
378178,378178,31.2415982960,121.4992024797,-11.4094271127
378179,378179,31.2428784209,121.4992397054,133.8809917117
378180,378180,31.2431815883,121.5007917567,-54.9384146435
378181,378181,31.2417017366,121.4993935231,-18.2012738002
378182,378182,31.2434229319,121.5016447470,-127.5684671281
378183,378183,31.2423489820,121.4998258439,31.1203346290
378184,378184,31.2422559804,121.4994109711,35.4839528862
378185,378185,31.2421890469,121.4995504323,60.4578552132
378186,378186,31.2420995663,121.4994099796,59.7667013096
378187,378187,31.2421459731,121.4992294257,29.3636562135
378188,378188,31.2420033969,121.4993550144,32.0080232571
378189,378189,31.2421393740,121.4992310532,76.3774285733
378190,378190,31.2420307893,121.4993934896,54.8454081276
378191,378191,31.2419855317,121.4993452151,45.7114651983
378192,378192,31.2420660670,121.4992776731,68.6864121636
378193,378193,31.2421425992,121.4988741901,110.9295515945
378194,378194,31.2417764452,121.4995100622,72.0898098081
378195,378195,31.2417528588,121.4995618588,76.4084661196
378196,378196,31.2417631307,121.4997832593,108.6104654757
378197,378197,31.2419680898,121.4994532836,91.9077795134
378198,378198,31.2417774973,121.4995447580,99.4325385587
378199,378199,31.2417339622,121.4996090699,96.1280348374
378200,378200,31.2417424958,121.4995825162,68.2199731360
378201,378201,31.2417213408,121.4996256410,69.6685090490
378202,378202,31.2417270347,121.4996528705,71.6651769886
378203,378203,31.2417189145,121.4996356857,89.9922377240
378204,378204,31.2422789434,121.4991858462,149.0128714985
378205,378205,31.2417290792,121.4998753509,107.6497482973
378206,378206,31.2417379577,121.4996688490,105.4000708403
378207,378207,31.2417146850,121.4994247619,100.3436153969
378208,378208,31.2417653169,121.4997976617,51.2635742839
378209,378209,31.2417690362,121.4989170394,24.0623574087
378210,378210,31.2417821082,121.4993963290,96.1316534308
378211,378211,31.2416833690,121.4994983273,136.8936140194
378212,378212,31.2416717451,121.4997259094,70.6783760004
378213,378213,31.2417377534,121.5000019002,64.4717202178
378214,378214,31.2415888074,121.4995403835,111.6072418006
378215,378215,31.2416444859,121.4993649754,67.3615459639
378216,378216,31.2415737741,121.4995979778,111.4527898428
378217,378217,31.2415188155,121.4993581553,268.3446182286
378218,378218,31.2415081251,121.4994494100,116.9932576610
378219,378219,31.2415454003,121.4993840203,118.3289888549
378220,378220,31.2416017115,121.4991252802,48.2218637485
378221,378221,31.2415976999,121.4991697770,44.3320818391
378222,378222,31.2415617823,121.4991619754,49.6759337450
378223,378223,-nan,-nan,-nan
378224,378224,31.2415274790,121.4996562354,46.8570187471
378225,378225,31.2414966616,121.4995854117,51.5220395978
378226,378226,31.2414798506,121.4995451244,45.8171586786
378227,378227,31.2414586631,121.4994986846,53.2938768517
378228,378228,31.2413209094,121.4995133102,92.5758757978
378229,378229,-nan,-nan,-nan
378230,378230,31.2413605498,121.4994172889,57.5973584026
378231,378231,-nan,-nan,-nan
378232,378232,-nan,-nan,-nan
378233,378233,-nan,-nan,-nan
378234,378234,31.2412029045,121.4997516324,87.4484530487
378235,378235,31.2411788258,121.4997959481,88.3596365550
378236,378236,31.2413161489,121.4996112755,46.3260080528
378237,378237,31.2410931242,121.5001391465,144.1260296924
378238,378238,31.2412298330,121.4999543161,118.9840979078
378239,378239,31.2413450659,121.4996324950,38.8834074813
378240,378240,31.2413624997,121.4998263722,67.1410556277
378241,378241,31.2413429616,121.4998798575,78.3873209191
378242,378242,31.2412715168,121.4998971045,80.6398445508
378243,378243,31.2412964776,121.4998403560,71.1435143329
378244,378244,31.2412874378,121.4998486131,72.8869001340
378245,378245,31.2413387015,121.4998068025,58.7035076660
378246,378246,31.2410347604,121.4994187912,138.4491343986
378247,378247,31.2413524044,121.4997975901,40.0136478879
378248,378248,31.2412265940,121.4997886390,72.1277222016
378249,378249,31.2412852226,121.4998020567,54.7216705883
378250,378250,31.2412915676,121.4998893598,48.5699189775
378251,378251,31.2410328495,121.4999257796,104.3090262314
378252,378252,31.2413490532,121.5000535289,25.2555068853
378253,378253,31.2413512444,121.5001202519,22.4710055575
378254,378254,31.2413198743,121.5001731874,28.2423525920
378255,378255,31.2409354855,121.4995708750,145.0552675875
378256,378256,31.2413499826,121.5002633234,23.6628478238
378257,378257,31.2413376351,121.5002988052,23.9701242123
378258,378258,31.2413519623,121.5003238757,19.1643390075
378259,378259,31.2413756118,121.5003421042,10.8684354655
378260,378260,31.2414187326,121.5003195982,-6.0722778821
378261,378261,31.2415280130,121.5005929015,-55.6995101470
378262,378262,31.2408423283,121.5011110950,-7.9782268787
378263,378263,31.2401655013,121.5068397463,-563.5413223181
378264,378264,31.2408961991,121.5009539862,14.6289013855
378265,378265,31.2409270380,121.5009535081,15.2357488066
378266,378266,31.2411138712,121.5006302026,70.3235739900
378267,378267,31.2412247159,121.5005204744,63.2208934357
378268,378268,31.2412705761,121.5005674598,57.6900841481
378269,378269,31.2413247976,121.5005333447,49.8590279639
378270,378270,31.2402442359,121.5021874181,324.2146199022
378271,378271,31.2403062124,121.5023220694,336.5575125435
378272,378272,31.2403701372,121.5022046164,313.1892379812
378273,378273,31.2404191974,121.5022996469,282.9044123237
378274,378274,31.2404637912,121.5022770442,288.6488555199
378275,378275,31.2415038427,121.5004675694,40.8513544736
378276,378276,31.2414406088,121.5005349211,36.9554151644
378277,378277,31.2412103503,121.5006835586,72.0806891152
378278,378278,31.2414479502,121.5005271805,44.1344817873
378279,378279,31.2412873885,121.5006186836,70.9828144105
378280,378280,31.2403112768,121.5019817563,283.1998695422
378281,378281,31.2413475900,121.5006015747,61.1238407577
378282,378282,31.2400864237,121.5023465651,316.4682329411
378283,378283,31.2402974474,121.5021228607,309.8432704101
378284,378284,31.2413543095,121.5006624018,64.4036853464
378285,378285,31.2413523799,121.5006661011,65.1880574605
378286,378286,31.2414865129,121.5006008657,55.6482878547
378287,378287,31.2415891783,121.5005743510,47.3578735790
378288,378288,31.2406351673,121.5020311359,236.5011125469
378289,378289,31.2413742582,121.5007032820,85.2243402261
378290,378290,31.2414351905,121.5007236498,79.6698766895
378291,378291,31.2414249591,121.5007384820,86.0718231117
378292,378292,31.2409789827,121.5016991142,232.2147249928
378293,378293,31.2409260981,121.5019179968,251.8618279196
378294,378294,31.2409989016,121.5017885903,225.1478023869
378295,378295,31.2414933957,121.5007651622,69.8872733198
378296,378296,31.2414768243,121.5007480075,75.9024466242
378297,378297,31.2414680019,121.5007817761,85.7110580476
378298,378298,31.2410376245,121.5018307456,223.7566670423
378299,378299,31.2409331534,121.5020774354,260.6217447343
378300,378300,31.2409711788,121.5020038473,237.6658109076
378301,378301,31.2410688361,121.5017974046,230.6682206301
378302,378302,31.2409606514,121.5019342965,239.7919060814
378303,378303,31.2408863408,121.5018005559,240.9108017341
378304,378304,31.2410440599,121.5016929529,212.7431399805
378305,378305,31.2409548646,121.5020535768,247.0883699983
378306,378306,31.2409874341,121.5019763355,245.5468423371
378307,378307,31.2410380093,121.5019356988,236.5667761352
378308,378308,31.2411177354,121.5025829374,332.0062749675
378309,378309,31.2409488079,121.5023366109,256.9839587277
378310,378310,31.2410291881,121.5021183256,249.9814191214
378311,378311,31.2409601327,121.5022326767,245.0860136756
378312,378312,31.2413035824,121.5026918703,371.7421056846
378313,378313,31.2411133822,121.5023517618,280.3222987508
378314,378314,31.2413268839,121.5026383823,406.0084600210
378315,378315,31.2413084287,121.5026241094,398.8432686442
378316,378316,31.2415804309,121.5023480719,379.6628167973
378317,378317,31.2411761528,121.5024195132,366.5796760667
378318,378318,31.2421470144,121.5022887308,392.6266173319
378319,378319,31.2414557948,121.5025145049,371.2622848800
378320,378320,31.2414516152,121.5025196448,369.8727856264
378321,378321,31.2414065973,121.5024424677,343.5309279988
378322,378322,31.2414665198,121.5025222071,362.9511805729
378323,378323,31.2413255634,121.5026129733,324.9994528635
378324,378324,31.2414578691,121.5025056532,367.0891864887
378325,378325,31.2415140830,121.5028523907,290.6285690916
378326,378326,31.2408097067,121.5022959471,309.3893848433
378327,378327,31.2403623894,121.5033661705,96.5221881989
378328,378328,31.2419231443,121.5032790407,250.2309614558
378329,378329,31.2407164344,121.5027458313,415.5223592028
378330,378330,31.2418370051,121.5032661838,205.4918317603
378331,378331,31.2418597705,121.5032228906,203.3060103311
378332,378332,31.2418230321,121.5010937260,53.2033701449
378333,378333,31.2421212131,121.5030109100,-19.5011505869
378334,378334,31.2418308683,121.5023598784,39.2904702401
378335,378335,31.2411449298,121.5014742837,225.2204094683
378336,378336,31.2410085927,121.5016842501,288.1167974555
378337,378337,31.2411943294,121.5022889966,239.6239036797
378338,378338,31.2412027678,121.5023153883,243.0899618220
378339,378339,31.2411807402,121.5020816682,206.0557131320
378340,378340,31.2412043171,121.5022111656,180.8594950631
378341,378341,31.2413173733,121.5021172410,205.1947827740
378342,378342,31.2414185379,121.5020943795,178.2360971428
378343,378343,31.2414788567,121.5025293277,259.7681105377
378344,378344,31.2421120339,121.5029163977,206.9220865246
378345,378345,31.2414889737,121.5025189576,261.1367202460
378346,378346,31.2413567607,121.5021795219,203.9417776974
378347,378347,31.2415318071,121.5023213866,241.7424842278
378348,378348,31.2415102166,121.5022822650,217.1642227351
378349,378349,31.2415321788,121.5023078742,224.9830090288
378350,378350,31.2415642241,121.5023222174,228.7312952658
378351,378351,31.2414592772,121.5029928832,345.7363274643
378352,378352,31.2417003540,121.5020606341,193.0584770996
378353,378353,31.2418293316,121.5021014221,168.6321142406
378354,378354,31.2418898568,121.5020671179,150.0552077595
378355,378355,31.2418667832,121.5020347347,157.3875344566
378356,378356,31.2418551674,121.5019443231,151.6220104154
378357,378357,31.2418097696,121.5019678349,151.8700836351
378358,378358,31.2418224500,121.5020710330,158.5587973878
378359,378359,31.2418417936,121.5019792974,157.4419397005
378360,378360,31.2418233931,121.5021059694,176.6610333062
378361,378361,31.2418839532,121.5020184671,157.2766712709
378362,378362,31.2418817827,121.5019918773,153.9654373843
378363,378363,31.2420545492,121.5015014959,75.8771257309
378364,378364,31.2419221388,121.5019822433,140.7574249778
378365,378365,31.2419528613,121.5019510675,133.4191160695
378366,378366,31.2419458064,121.5019735393,136.1652297515
378367,378367,31.2419432161,121.5020050780,132.8206341699
378368,378368,31.2419901455,121.5018560520,131.7663326317
378369,378369,31.2419480187,121.5019693847,135.2044142879
378370,378370,31.2419400588,121.5020463704,135.5065747819
378371,378371,31.2419817673,121.5019749491,119.3308724015
378372,378372,31.2420184642,121.5021580890,146.9170635271
378373,378373,31.2423374808,121.5015186410,-35.2898159372
378374,378374,31.2421888033,121.5016985070,-27.4388928522
378375,378375,31.2422101862,121.5016663252,23.7642585180
378376,378376,31.2421742252,121.5016063868,37.7435532365
378377,378377,31.2420139479,121.5024457090,203.2747482439
378378,378378,31.2420033782,121.5023543408,196.4783240668
378379,378379,31.2418162852,121.5021368663,161.4523954285
378380,378380,31.2416524414,121.5016793850,211.2009734458
378381,378381,31.2422255495,121.5015714980,41.2562290079
378382,378382,31.2421685065,121.5015513974,48.7097950591
378383,378383,31.2424328633,121.5015903370,-3.3665590288
378384,378384,31.2416359839,121.5021937577,84.7561546358
378385,378385,31.2420627425,121.5012177036,48.8103733139
378386,378386,31.2423387693,121.5014866276,14.8840659642
378387,378387,31.2412354917,121.5015561721,280.3700743254
378388,378388,31.2411996272,121.5014875671,287.8261477156
378389,378389,31.2411307545,121.5015147065,292.7536987431
378390,378390,31.2409950382,121.5016662952,284.6667796553
378391,378391,31.2411600865,121.5020573578,243.5470746921
378392,378392,31.2410376444,121.5023212851,254.6081845855
378393,378393,31.2407910633,121.5022487227,275.0445183405
378394,378394,31.2422678098,121.5017934502,10.8784104180
378395,378395,31.2420766509,121.5017313047,48.7336802780
378396,378396,31.2420194583,121.5016709616,57.7944264050
378397,378397,31.2421419139,121.5012849315,42.7938327501
378398,378398,31.2421587467,121.5012795311,54.6107763578
378399,378399,31.2423467045,121.5017307283,13.2462993996
378400,378400,31.2420810002,121.5010193527,42.8499346537
378401,378401,31.2432405989,121.5028196910,-205.2142472122
378402,378402,31.2421316792,121.5018005682,-15.5134105303
378403,378403,31.2422077503,121.5011727207,44.3998487530
378404,378404,31.2421448538,121.5013826435,61.5624173964
378405,378405,31.2422121463,121.5016703980,-24.2197387936
378406,378406,31.2424431496,121.5017394945,-72.7456188624
378407,378407,31.2419296657,121.5028829484,-92.2032404499
378408,378408,31.2421557368,121.5018046188,-91.0741934927
378409,378409,31.2418508951,121.5032641694,-106.2297571029
378410,378410,31.2418963700,121.5030374005,-87.0248400645
378411,378411,31.2422082352,121.5016808404,-2.1510237261
378412,378412,31.2422520151,121.5014078626,30.9723975713
378413,378413,31.2412628702,121.5014946077,244.9774416688
378414,378414,31.2412709486,121.5014951364,242.3839536323
378415,378415,31.2419021870,121.5030134709,-124.3005634235
378416,378416,31.2419013646,121.5030125094,-136.4567563125
378417,378417,31.2418933434,121.5030475517,-132.1891828155
378418,378418,31.2422975193,121.5013491416,34.9741616735
378419,378419,31.2418701749,121.5032241713,-179.3533015942
378420,378420,31.2422489648,121.5015892170,-16.0241204998
378421,378421,31.2418143086,121.5029214412,-114.6508536786
378422,378422,31.2418064461,121.5031302994,-127.5555392029
378423,378423,31.2417782621,121.5031820572,-133.4746781673
378424,378424,31.2418098884,121.5032345407,-133.0084975324
378425,378425,31.2418351373,121.5033077278,-129.9662099236
378426,378426,31.2417853442,121.5031949521,-117.2131462779
378427,378427,31.2411253164,121.5017103795,226.4977510713
378428,378428,31.2417372845,121.5034580908,-174.9543900471
378429,378429,31.2417313865,121.5032522648,-144.2793900492
378430,378430,31.2416882958,121.5032910230,-137.8583194489
378431,378431,31.2416518606,121.5032937771,-136.0037523281
378432,378432,31.2416597929,121.5032428466,-99.3582692248
378433,378433,31.2402114281,121.5000574836,411.2023292228
378434,378434,31.2412164477,121.5017713949,226.6199357504
378435,378435,31.2408055765,121.5015962378,240.0473514169
378436,378436,31.2409865959,121.5018269332,277.9590966971
378437,378437,31.2411571758,121.5018781424,243.9320218489
378438,378438,31.2412138638,121.5018974221,202.3184093198
378439,378439,31.2412942381,121.5019290547,202.2538621814
378440,378440,31.2413619531,121.5019521445,172.7420133381
378441,378441,31.2420721713,121.5017957037,19.3812301918
378442,378442,31.2420799204,121.5018363348,13.9733801624
378443,378443,31.2420627759,121.5018559519,14.2080565585
378444,378444,31.2420306662,121.5018554899,24.2933705385
378445,378445,31.2420339208,121.5018191039,26.5688550291
378446,378446,31.2419811433,121.5018227557,47.7089529253
378447,378447,31.2419985226,121.5019033721,26.3266276520
378448,378448,31.2419084676,121.5019348008,60.9352579855
378449,378449,31.2418489187,121.5019687446,96.2033018113
378450,378450,31.2418421291,121.5019936261,99.4851869588
378451,378451,31.2418462197,121.5020008238,90.8629493597
378452,378452,31.2418681110,121.5020441604,83.6327800052
378453,378453,31.2418923607,121.5020621264,76.3087692047
378454,378454,31.2418873943,121.5020567458,79.7072388065
378455,378455,31.2418802070,121.5020577021,82.8991559332
378456,378456,31.2418822410,121.5021060452,85.1342598696
378457,378457,31.2416057086,121.5026981347,219.1669573102
378458,378458,31.2415698755,121.5027078987,218.8469819559
378459,378459,31.2418238608,121.5021863432,122.1378927992
378460,378460,31.2418504428,121.5022031882,104.9779116407
378461,378461,31.2414545211,121.5028834650,251.2136043214
378462,378462,31.2414724750,121.5028239695,243.3903607746
378463,378463,31.2418304204,121.5021782585,88.9478527654
378464,378464,31.2418464320,121.5021419264,76.8150424828
378465,378465,31.2418131040,121.5022009506,79.2167235842
378466,378466,31.2416711128,121.5023927518,140.7807967063
378467,378467,31.2417268839,121.5026502174,166.4443349533
378468,378468,31.2417538885,121.5029246379,174.0212199167
378469,378469,31.2417464255,121.5027660127,105.1542010657
378470,378470,31.2417466132,121.5028027873,108.0390633475
378471,378471,31.2417450752,121.5028393969,109.5860641589
378472,378472,31.2419421916,121.5033479072,194.0405069227
378473,378473,31.2419214953,121.5034652212,159.0602539947
378474,378474,31.2422096963,121.5037706693,116.2192947789
378475,378475,31.2421929080,121.5035795739,45.6395325638
378476,378476,31.2419501487,121.5032519089,117.9484573841
378477,378477,31.2419204291,121.5034317467,76.2214542395
378478,378478,31.2419277485,121.5035065768,-2.5264816971
378479,378479,31.2419570229,121.5034830235,-8.2680623521
378480,378480,31.2419956754,121.5035271407,36.9041786947
378481,378481,31.2419715550,121.5034897214,36.4954882914
378482,378482,31.2420100119,121.5032780519,78.8989241127
378483,378483,31.2421897907,121.5036651282,-71.3776720858
378484,378484,31.2422781537,121.5038052339,-61.1044310258
378485,378485,31.2419578679,121.5035619559,67.2912549786
378486,378486,31.2417917818,121.5037200303,86.1022971305
378487,378487,31.2417692783,121.5037538555,62.3808502717
378488,378488,31.2418390106,121.5034204709,57.4294715415
378489,378489,31.2418723967,121.5032558550,61.2881497444
378490,378490,31.2419107562,121.5027073859,134.1077827779
378491,378491,31.2418394784,121.5027524618,175.9461581752
378492,378492,31.2418016046,121.5032634682,109.3436834468
378493,378493,31.2417630221,121.5031113444,91.9484728381
378494,378494,31.2417328951,121.5031674943,99.9997217525
378495,378495,31.2417047034,121.5032276959,105.6213743863
